"AGD.tail","AGD.weight","Density.DOB","recruitment","Season.DOB"
0.241351285136959,0.361562914748778,87,1,"spring"
-0.66911572578189,-0.638437085251222,155,1,"spring"
-0.567559022719059,-0.550433962097673,147,1,"autumn"
-0.428804385169324,-0.602434442582835,150,1,"autumn"
-0.079582736700739,-0.234436124280899,155,1,"spring"
-0.128804385169324,-0.0624368450086411,138,1,"summer"
0.862285306974657,1.11356339523394,87,1,"spring"
-0.390049747619588,-0.370438766949286,155,1,"spring"
-0.230361088232154,-0.222439247434447,155,1,"spring"
-0.406313660268795,-0.174433721855092,138,1,"summer"
0.251818296055808,0.629561233050714,87,1,"spring"
-0.282696142826399,-0.530441169375092,87,1,"spring"
-0.558648714863041,-0.702434442582835,87,1,"spring"
0.0696389117678459,0.00556147329329455,163,1,"summer"
-0.623007483438965,-0.834442130345414,87,1,"spring"
0.709950252380412,1.01755835013975,160,1,"autumn"
0.192129636668374,0.485562674506198,87,1,"spring"
-0.0780260336379085,-0.486430598701545,87,1,"spring"
0.14135128513696,0.309562434263618,87,1,"spring"
0.769638911767846,0.89755955135265,160,1,"autumn"
-0.849738407007022,-0.482441649860253,87,1,"spring"
0.151818296055808,0.577560752565553,87,1,"spring"
0.820417263299261,1.21755835013975,160,1,"autumn"
0.0308842742181103,0.181561713535875,163,1,"summer"
1.39212963666837,1.63756315499136,87,1,"spring"
-0.297403352412776,-0.0584358840383183,87,1,"spring"
-0.657349958112788,-0.910442370587995,87,1,"spring"
0.489016230542714,0.449560031837811,178,1,"winter"
-0.479582736700739,-0.418438286464125,163,1,"summer"
-0.200516758538437,-0.51043636452348,206,1,"summer"
-0.318337374250475,-0.59443252064219,214,1,"spring"
-0.26911572578189,-0.214437325493802,147,1,"autumn"
-0.190049747619588,-0.194438526706705,147,1,"autumn"
-0.285379638431097,0.365563875719101,158,1,"summer"
-0.300516758538437,-0.0824416498602535,158,1,"summer"
-0.428804385169324,-0.218438286464124,137,1,"summer"
-0.791606450682418,-0.830441169375092,147,1,"autumn"
-0.56911572578189,-0.322439247434447,158,1,"summer"
0.308393549317582,0.317558350139746,100,1,"winter"
-0.297403352412776,0.0855626745061979,180,1,"spring"
-0.410983769457286,-0.474439727919608,160,1,"summer"
-0.97067242884472,-1.19043756573638,95,1,"spring"
1.58901623054271,1.14156411596168,160,1,"summer"
0.771195614830676,0.573565797659746,95,1,"spring"
-0.442384802213833,-0.558441890102834,137,1,"summer"
-0.381139439763569,-0.618438286464124,137,1,"summer"
-1.19896005547561,-1.18643660476606,160,1,"summer"
0.0816626257495257,0.189563635476521,147,1,"autumn"
-0.45864871486304,-0.38643660476606,147,1,"autumn"
-0.221450780376135,-0.374439727919609,160,1,"summer"
0.239794582074129,0.37355979159523,137,1,"summer"
0.0324409772809403,0.481561713535875,158,1,"summer"
0.00683684625475188,-0.354440929132511,188,1,"winter"
1.52932757115528,1.64555907086749,137,1,"summer"
-0.888493044556757,-0.810436364523479,137,1,"summer"
-0.109427066394456,-0.0184382864641247,137,1,"summer"
0.0382378790112989,-0.222439247434447,160,1,"summer"
-0.509427066394456,-0.58643660476606,147,1,"autumn"
-0.312540472520116,-0.146445013256382,180,1,"spring"
0.950261592992978,0.669564836689423,160,1,"summer"
0.960728603911828,0.721565317174585,95,1,"summer"
0.341351285136959,0.365563875719101,147,1,"autumn"
-0.0230074834389651,0.101554506258457,147,1,"autumn"
1.27119561483068,1.57756075256555,160,1,"summer"
-0.951295110069852,-1.12243924743445,158,1,"summer"
-0.079582736700739,-0.258435884038319,137,1,"summer"
-0.910983769457286,-0.90244044864735,147,1,"autumn"
-0.207870363331626,-0.034436124280899,158,1,"summer"
0.718860560236431,0.721559311110069,137,1,"summer"
0.102596647587223,0.629561233050714,137,1,"summer"
0.789016230542714,0.79755955135265,137,1,"summer"
0.201039944524394,0.141564115961682,160,1,"summer"
-0.242384802213833,-0.334442130345415,137,1,"summer"
-0.291606450682418,-0.330441169375092,160,1,"summer"
0.0979265383987329,-0.246439007191866,160,1,"summer"
-0.27067242884472,-0.442438046221544,95,1,"spring"
-0.26755902271906,-0.0104363645234795,95,1,"spring"
0.269638911767846,0.229561233050714,158,1,"spring"
-0.128804385169324,0.105561473293295,95,1,"spring"
-0.298960055475606,-0.0464390071918663,158,1,"summer"
-0.418337374250474,-0.598433481612512,147,1,"autumn"
-0.139271396088173,-0.0664378059789635,138,1,"summer"
-0.561762120988701,-0.798439487677028,160,1,"summer"
0.718860560236431,0.553560992808133,137,1,"summer"
-0.428804385169324,-0.218438286464124,180,1,"spring"
0.171195614830677,0.453560992808134,137,1,"summer"
0.450261592992978,0.457561953778456,90,1,"autumn"
0.268082208705016,0.241558109897166,160,1,"autumn"
-0.398960055475607,-0.0984394876770276,147,1,"autumn"
-0.190049747619588,0.0455590708674886,160,1,"autumn"
-0.809427066394456,-0.910436364523479,138,1,"summer"
-0.47067242884472,-0.186442610830576,158,1,"summer"
-0.021450780376135,-0.198439487677028,100,1,"spring"
0.13088427421811,0.209562434263617,158,1,"summer"
-0.67067242884472,-0.578440688889931,158,1,"summer"
0.148704889930148,-0.166437805978963,160,1,"summer"
0.039794582074129,-0.306435403553157,147,1,"autumn"
-0.731917791294984,-0.998439487677028,160,1,"summer"
-0.0423848022138333,-0.470438766949286,137,1,"summer"
-0.0722291319075503,0.0335561879565209,188,1,"winter"
-0.0408280991510028,0.0215593111100693,160,1,"autumn"
0.469638911767846,0.261562914748779,147,1,"autumn"
-0.248181703944192,-0.0384370852512215,137,1,"summer"
-0.437714693025343,-0.0184382864641247,137,1,"summer"
-0.0900497476195877,-0.238437085251221,137,1,"autumn"
-0.578026033637908,-0.170438766949286,138,1,"summer"
-0.00631366026879527,-0.206429397488642,180,1,"spring"
-0.503630164664097,-0.738443091315737,180,1,"spring"
0.648704889930148,0.21356339523394,147,1,"autumn"
-0.47067242884472,-0.810436364523479,137,1,"summer"
1.61150695544324,1.80956243426362,147,1,"autumn"
1.36072860391183,1.04956603790233,95,1,"summer"
-0.419894077313305,-0.298439487677028,137,1,"summer"
0.250261592992978,0.185562674506198,147,1,"autumn"
-0.398960055475607,-0.194438526706705,158,1,"summer"
0.820417263299261,0.71356339523394,160,1,"summer"
-0.551295110069852,-0.866437805978963,137,1,"summer"
1.32041726329926,1.045565076932,160,1,"summer"
1.60995025238041,1.00556747935781,93,1,"winter"
-0.57067242884472,-0.286442610830576,180,1,"spring"
-0.798960055475607,-0.666437805978963,160,1,"summer"
-0.17067242884472,-0.222439247434447,160,1,"autumn"
0.290572933605544,0.261562914748779,147,1,"autumn"
-0.551295110069852,-0.506441409617673,180,1,"spring"
-0.179582736700739,-0.0944385267067051,93,1,"winter"
1.35026159299298,1.52556027208039,147,1,"autumn"
-1.27802603363791,-0.798439487677028,145,1,"spring"
0.12932757115528,0.19755955135265,145,1,"spring"
-0.127247682106493,0.0455650769320045,145,1,"spring"
-0.0989600554756067,-0.0864366047660603,145,1,"spring"
-0.590049747619588,-0.546439007191866,87,1,"spring"
0.659171900848997,0.769558830624908,206,1,"summer"
-0.209427066394456,-0.022439247434447,145,1,"spring"
-0.240828099151003,-0.490437565736383,214,1,"summer"
0.432440977280941,0.32956723911523,214,1,"summer"
-0.319894077313305,-0.390437565736383,214,1,"summer"
-0.349738407007022,-0.10244044864735,214,1,"summer"
0.159171900848997,0.221559311110069,145,1,"spring"
0.260728603911828,-0.0984334816125121,214,1,"spring"
-0.228804385169324,0.149560031837811,145,1,"spring"
-0.293163153745248,-0.390443571800898,145,1,"spring"
-0.502073461601267,-0.270444773013801,214,1,"spring"
0.42777086809245,0.461556908684263,214,1,"summer"
-0.748181703944192,-0.418438286464125,145,1,"spring"
0.33088427421811,0.649560031837811,145,1,"spring"
0.648704889930148,0.717558350139747,206,1,"summer"
-0.019894077313305,-0.306435403553157,145,1,"spring"
-0.449738407007022,-0.346439007191867,145,1,"spring"
-0.130361088232154,-0.506435403553157,145,1,"spring"
-0.57067242884472,-0.430441169375092,214,1,"spring"
-1.20787036333163,-0.530441169375092,145,1,"spring"
0.632440977280941,0.841564115961682,214,1,"summer"
-0.449738407007022,-0.370438766949286,180,1,"spring"
-0.109427066394456,-0.114437325493802,158,1,"summer"
0.511506955443242,0.661562914748778,95,1,"spring"
0.309950252380412,0.377560752565553,160,1,"autumn"
-0.151295110069852,-0.058441890102834,180,1,"spring"
-0.378026033637909,-0.21043636452348,158,1,"summer"
0.33088427421811,0.481561713535875,180,1,"spring"
0.0533749991186386,-0.0624308389441254,180,1,"spring"
-0.490049747619588,-0.182441649860254,180,1,"spring"
-0.391606450682418,-0.646439007191866,180,1,"spring"
-0.139271396088173,-0.162436845008641,180,1,"spring"
-0.495846649349946,-0.222433241369931,138,1,"summer"
0.0979265383987329,0.0895576294120049,160,1,"autumn"
-0.148181703944192,0.037563154991359,158,1,"summer"
-0.479582736700739,-0.250439968162189,158,1,"spring"
-0.260205417925871,-0.0784406888899308,180,1,"spring"
0.160728603911827,0.353560992808134,158,1,"spring"
-0.446625000881361,0.133562194021037,138,1,"summer"
0.113063658506073,0.417564356204262,158,1,"summer"
-1.04973840700702,-1.18643660476606,138,1,"summer"
0.150261592992978,0.205561473293295,180,1,"spring"
0.42932757115528,0.521559311110069,137,1,"autumn"
-0.36911572578189,-0.194438526706705,150,1,"autumn"
-0.527247682106494,-0.354434923067996,158,1,"summer"
-1.15285181313268,-1.55043996816219,188,1,"winter"
-1.16755902271906,-0.982435643795738,138,1,"summer"
0.441351285136959,0.849560031837811,137,1,"summer"
-0.407870363331626,-0.258435884038319,138,1,"summer"
-0.0675590227190594,0.189563635476521,180,1,"spring"
-0.579582736700739,-0.542438046221544,138,1,"summer"
0.969638911767846,1.07355979159523,160,1,"autumn"
-0.528804385169324,-0.918432280399609,158,1,"summer"
-0.852851813132682,-0.866443812043479,160,1,"autumn"
-0.258648714863041,-0.0904375657363828,158,1,"summer"
0.0444646912626199,0.593564596446843,158,1,"summer"
-0.937714693025343,-0.734436124280899,138,1,"summer"
-0.349738407007022,-0.294438526706705,158,1,"summer"
-0.209427066394456,-0.022439247434447,160,1,"summer"
-0.788493044556758,-0.566437805978964,158,1,"spring"
-0.248181703944192,-0.398433481612512,147,1,"autumn"
0.418860560236431,0.325560272080392,137,1,"autumn"
-0.36755902271906,-0.446433001127351,158,1,"summer"
-0.798960055475607,-0.642438046221544,158,1,"spring"
-0.109427066394456,0.0295612330507141,138,1,"summer"
-0.497403352412777,-0.18643660476606,180,1,"spring"
-0.390049747619588,-0.274439727919608,160,1,"summer"
1.29948324146156,1.42155931111007,95,1,"spring"
-0.118337374250475,0.0615629147487786,180,1,"spring"
0.438237879011299,0.393558590382327,158,1,"spring"
-0.246625000881361,-0.0744337218550924,150,1,"autumn"
-0.112540472520116,-0.426440208404769,180,1,"spring"
-0.96911572578189,-0.458441890102834,138,1,"summer"
-0.609427066394456,-0.398439487677028,137,1,"autumn"
-0.198960055475607,-0.0664378059789635,180,1,"spring"
-0.109427066394456,0.0535609928081334,158,1,"summer"
-0.579582736700739,-0.32644020840477,138,1,"summer"
-0.56911572578189,-0.418438286464125,176,1,"summer"
0.620417263299261,0.633562194021037,145,1,"spring"
-0.190049747619588,-0.0744397279196083,163,1,"summer"
0.0890162305427142,0.00156051232297252,176,1,"summer"
-0.388493044556757,-0.382435643795738,145,1,"spring"
-0.652851813132682,-0.570444773013801,87,1,"spring"
-0.228804385169324,0.149560031837811,176,1,"summer"
-1.20942706639446,-1.11843828646412,155,1,"spring"
0.0324409772809403,0.241564115961681,145,1,"spring"
-0.26911572578189,0.0975595513526499,163,1,"summer"
-0.86911572578189,-0.550439968162189,181,1,"autumn"
-0.0602054179258707,0.0495600318378113,145,1,"spring"
1.29948324146156,0.893564596446843,176,1,"summer"
-0.749738407007022,-0.814437325493802,176,1,"summer"
-0.260205417925871,-0.390437565736383,145,1,"spring"
0.371195614830676,0.581561713535875,87,1,"spring"
-0.410983769457286,-0.426440208404769,176,1,"summer"
-0.379582736700739,-0.294438526706705,87,1,"spring"
0.360728603911827,0.721559311110069,163,1,"summer"
0.511506955443242,0.301566518387487,163,1,"spring"
-0.0392713960881728,0.177560752565553,176,1,"summer"
-0.918337374250474,-0.666437805978963,163,1,"summer"
-1.23036108823215,-1.12644020840477,176,1,"summer"
0.13088427421811,0.0895636354765206,145,1,"spring"
-0.249738407007022,-0.00244044864735018,163,1,"summer"
-0.466002319656229,0.0655638757191011,176,1,"summer"
0.168082208705016,-0.242438046221544,163,1,"summer"
-0.298960055475606,-0.238437085251221,176,1,"summer"
-0.190049747619588,-0.434436124280899,145,1,"spring"
-0.536157989962512,-0.154434923067996,87,1,"spring"
-0.167559022719059,0.11356339523394,163,1,"summer"
0.101039944524393,0.329561233050714,87,1,"spring"
-0.198960055475607,0.149560031837811,163,1,"summer"
-0.0691157257818898,0.0575619537784559,176,1,"summer"
-0.251295110069852,-0.32644020840477,176,1,"summer"
-0.600516758538437,-0.430441169375092,163,1,"summer"
-0.16911572578189,0.101560512322972,163,1,"summer"
-0.830361088232154,-0.894438526706705,181,1,"autumn"
-0.249738407007022,-0.218438286464124,176,1,"summer"
-0.27067242884472,-0.20244044864735,181,1,"autumn"
-0.151295110069852,-0.322439247434447,160,1,"autumn"
0.0115069554432425,0.233562194021037,176,1,"summer"
-0.449738407007022,-0.466437805978963,176,1,"summer"
0.469638911767846,0.573559791595231,163,1,"summer"
-0.498960055475607,-0.318438286464125,163,1,"summer"
-0.428804385169324,-0.338437085251221,145,1,"spring"
-0.149738407007022,-0.0944385267067051,163,1,"summer"
-0.439271396088173,-0.414437325493802,176,1,"summer"
-0.46911572578189,-0.48643660476606,176,1,"summer"
0.009950252380412,0.269558830624908,145,1,"spring"
0.790572933605544,0.689563635476521,145,1,"spring"
-0.349738407007022,-0.10244044864735,176,1,"summer"
0.339794582074129,0.161562914748779,87,1,"spring"
0.0711956148306764,-0.126434202340254,87,1,"spring"
-0.0900497476195877,0.313557389169424,163,1,"summer"
-0.079582736700739,-0.282435643795738,176,1,"summer"
0.62932757115528,0.457561953778456,163,1,"summer"
0.13088427421811,0.329561233050714,176,1,"summer"
0.560728603911827,0.561562914748779,145,1,"spring"
-0.36911572578189,-0.194438526706705,163,1,"summer"
0.668082208705016,0.689557629412005,181,1,"autumn"
0.357615197786167,0.313557389169424,181,1,"autumn"
-0.539271396088173,-0.682435643795738,145,1,"spring"
-0.26911572578189,-0.166437805978963,145,1,"spring"
0.33088427421811,0.69755955135265,163,1,"summer"
-0.206313660268795,0.145565076932004,176,1,"summer"
-0.66911572578189,-0.422439247434447,181,1,"autumn"
-0.440828099151003,-0.618438286464124,87,1,"spring"
-0.0392713960881728,0.0815617135358754,176,1,"summer"
-0.310983769457286,-0.518438286464125,145,1,"spring"
-0.27067242884472,-0.466437805978963,145,1,"spring"
-0.882696142826399,-0.84244405228606,176,1,"summer"
-0.349738407007022,-0.342438046221544,176,1,"summer"
-0.0334744943578142,-0.406441409617673,180,1,"spring"
0.308393549317582,0.245559070867488,87,1,"spring"
0.0711956148306764,0.281561713535876,163,1,"summer"
-0.448181703944191,-0.28643660476606,145,1,"spring"
0.0905729336055443,0.445559070867489,145,1,"spring"
-0.151295110069852,-0.22644020840477,176,1,"summer"
-0.57067242884472,-0.766437805978963,163,1,"summer"
-0.291606450682418,-0.210442370587995,163,1,"summer"
-0.0780260336379085,-0.27043276088477,163,1,"summer"
-0.607870363331625,-0.602434442582835,163,1,"summer"
0.111506955443243,0.333562194021037,87,1,"spring"
0.553374999118639,0.605567479357811,145,1,"spring"
-0.300516758538437,-0.322439247434447,160,1,"autumn"
-0.27067242884472,-0.274439727919608,155,1,"spring"
-0.409427066394456,-0.198439487677028,181,1,"autumn"
-0.37067242884472,-0.0144433315583179,163,1,"summer"
-0.079582736700739,-0.258435884038319,145,1,"spring"
0.0293275711552803,0.721553305045554,214,1,"spring"
-0.210983769457286,-0.0104423705879952,214,1,"summer"
0.689016230542714,0.841558109897166,206,1,"summer"
-0.510983769457286,-0.50244044864735,206,1,"summer"
-0.527247682106494,-0.138437085251222,145,1,"spring"
-0.448181703944191,-0.574433721855092,206,1,"summer"
-0.560205417925871,-0.690437565736382,214,1,"summer"
0.160728603911827,-0.00643540355315704,145,1,"spring"
0.790572933605544,0.617564356204262,145,1,"spring"
-0.00051675853843672,-0.0944385267067051,206,1,"summer"
1.78010592268669,1.78156171353588,206,1,"summer"
0.183219328812355,0.0615689208132936,214,1,"summer"
-0.961762120988701,-0.790443571800898,214,1,"spring"
-0.109427066394456,0.0295612330507141,214,1,"spring"
-0.797403352412776,-0.534436124280899,145,1,"spring"
0.171195614830677,0.645559070867489,145,1,"spring"
-0.190049747619588,0.0215593111100693,145,1,"spring"
-0.051295110069852,-0.414437325493802,145,1,"spring"
0.790572933605544,0.569564836689424,214,1,"spring"
-0.681139439763569,-0.750439968162189,145,1,"spring"
-0.570586446740528,-0.438437085251221,145,1,"spring"
0.389016230542714,0.445559070867489,145,1,"spring"
-0.619894077313305,-0.378440688889931,145,1,"spring"
-0.00787036333162537,0.237563154991359,145,1,"spring"
-0.490049747619588,-0.0144433315583179,214,1,"summer"
-0.260205417925871,-0.12644020840477,145,1,"spring"
0.0293275711552803,-0.238437085251221,145,1,"spring"
-0.209427066394456,0.0735597915952306,145,1,"spring"
0.0711956148306764,-0.0784346828254153,145,1,"spring"
-0.160205417925871,-0.266437805978963,214,1,"spring"
-0.0675590227190594,0.165563875719101,145,1,"spring"
-0.790049747619588,-0.98643660476606,145,1,"spring"
-0.26911572578189,-0.0464390071918663,214,1,"spring"
-0.698960055475607,-0.758435884038319,145,1,"spring"
-0.246625000881361,-0.122433241369931,233,1,"autumn"
-0.0974033524127763,0.0695648366894238,214,1,"spring"
0.769638911767846,0.465563875719101,145,1,"spring"
1.07119561483068,1.08956363547652,206,1,"summer"
1.19057293360554,1.54555907086749,206,1,"summer"
-0.0377146930253423,-0.266431799914448,214,1,"summer"
0.968082208705016,1.03755714892684,206,1,"summer"
0.0711956148306764,-0.0304351633105763,145,1,"spring"
-0.390049747619588,-0.106441409617673,226,1,"spring"
0.62777086809245,0.277560752565553,226,1,"spring"
1.00839354931758,0.393564596446843,256,1,"winter"
-0.119894077313305,0.0975595513526499,226,1,"spring"
-0.748181703944192,-0.682435643795738,206,1,"summer"
0.33244097728094,0.613563395233939,233,1,"autumn"
-0.0900497476195877,-0.142438046221544,206,1,"summer"
-0.47067242884472,-0.354440929132511,226,1,"spring"
0.568082208705016,0.421559311110069,226,1,"spring"
-0.0319177912949842,-0.250439968162189,256,1,"winter"
0.33244097728094,0.421565317174584,256,1,"spring"
0.00839354931758195,0.0655578696545854,233,1,"autumn"
-0.412540472520116,-0.486442610830576,206,1,"autumn"
-0.00051675853843672,-0.118438286464124,311,1,"autumn"
0.0680822087050159,0.161556908684263,233,1,"autumn"
-0.578026033637908,-0.170438766949286,226,1,"spring"
2.15181829605581,2.45756195377846,233,1,"autumn"
0.52932757115528,0.621559311110069,226,1,"spring"
0.0308842742181103,-0.034436124280899,226,1,"spring"
0.0293275711552803,0.0255602720803918,226,1,"spring"
-0.388493044556757,-0.382435643795738,206,1,"summer"
0.480105922686695,0.217564356204262,256,1,"spring"
0.672752317893507,0.701566518387488,206,1,"summer"
0.299483241461563,0.157561953778456,256,1,"winter"
0.669638911767846,0.941558109897166,206,1,"summer"
-0.428804385169324,-0.242438046221544,206,1,"autumn"
-0.700516758538437,-0.794438526706705,226,1,"spring"
0.408393549317582,0.393558590382327,206,1,"summer"
-0.0570920118002105,0.169564836689423,214,1,"summer"
-0.707870363331626,-0.774433721855093,206,1,"summer"
0.0308842742181103,0.325560272080392,206,1,"summer"
-0.237714693025342,-0.202434442582835,311,1,"summer"
-0.0706724288447198,-0.146439007191866,226,1,"spring"
-0.478026033637908,-0.430435163310576,256,1,"spring"
-0.191606450682418,0.0575559477139402,214,1,"spring"
0.0994832414615629,0.269558830624908,233,1,"autumn"
-0.219894077313305,-0.0984394876770276,226,1,"spring"
0.997926538398733,0.461562914748778,256,1,"spring"
0.147148186867318,0.18155570747136,206,1,"autumn"
0.699483241461563,0.845559070867488,226,1,"spring"
-0.0884930445567576,0.037563154991359,233,1,"autumn"
-0.130361088232154,-0.410436364523479,256,1,"spring"
0.311506955443242,0.269564836689423,226,1,"spring"
0.0502615929929781,0.249560031837811,206,1,"autumn"
-0.300516758538437,-0.394438526706705,226,1,"spring"
0.338237879011299,0.245559070867488,256,1,"winter"
0.789016230542714,0.79755955135265,233,1,"autumn"
-0.00631366026879527,0.10556747935781,226,1,"spring"
-0.26911572578189,-0.0944385267067051,226,1,"spring"
-0.27067242884472,-0.466437805978963,206,1,"autumn"
-0.221450780376135,-0.446439007191867,311,1,"autumn"
0.472752317893506,0.645565076932004,233,1,"autumn"
-0.0974033524127763,0.237563154991359,233,1,"autumn"
-0.36911572578189,0.285556668441682,226,1,"spring"
0.417303857173601,0.193558590382328,256,1,"winter"
-0.102073461601267,-0.086442610830576,206,1,"autumn"
0.520417263299261,0.581561713535875,206,1,"autumn"
0.850261592992978,0.977560752565553,206,1,"summer"
0.0769925165610346,0.153554986743618,226,1,"spring"
-0.478026033637908,-0.214437325493802,206,1,"autumn"
-0.57067242884472,-0.286442610830576,206,1,"autumn"
-0.0319177912949842,-0.178440688889931,206,1,"autumn"
0.301039944524393,0.361562914748778,233,1,"autumn"
-0.0691157257818898,0.0815617135358754,206,1,"summer"
-0.100516758538437,-0.170438766949286,226,1,"spring"
0.22932757115528,0.00956243426361726,226,1,"spring"
-1.43927139608817,-1.24643900719187,256,1,"winter"
0.0382378790112989,-0.00644140961767268,206,1,"autumn"
-0.0319177912949842,0.205555467228779,233,1,"autumn"
0.33088427421811,0.409562434263617,206,1,"summer"
0.411506955443242,0.561562914748779,256,1,"spring"
0.632440977280941,0.769564836689424,256,1,"spring"
-0.348181703944192,0.149560031837811,206,1,"autumn"
0.0115069554432425,0.233562194021037,206,1,"autumn"
1.07119561483068,1.25756195377846,233,1,"autumn"
0.160728603911827,0.11356339523394,226,1,"spring"
-0.640828099151003,-0.410442370587995,311,1,"autumn"
0.189016230542714,0.221559311110069,214,1,"spring"
0.0727523178935065,0.77355979159523,206,1,"autumn"
-0.17222913190755,-0.330441169375092,311,1,"autumn"
